dataset,weight,config,search,N,D,Mcoef,nbits,k,ef,build_ms,memory_mb,avg_us,p50_us,p95_us,qps,batch_qps,recall_at_k,exact_avg_us,speedup_vs_exact,fftw
rough,identity,hamming_m32_b64,hamming,8192,256,32,64,10,10,5.663,1.188,53.441,49.090,59.555,18712.1,102043.9,0.354167,3969.812,74.28,1
rough,identity,hamming_m32_b64,hamming,8192,256,32,64,10,20,5.663,1.188,50.786,49.762,58.722,19690.5,100451.6,0.477083,3969.812,78.17,1
rough,identity,hamming_m32_b64,hamming,8192,256,32,64,10,40,5.663,1.188,52.096,52.674,60.419,19195.3,98791.0,0.560417,3969.812,76.20,1
rough,identity,hamming_m32_b64,hamming,8192,256,32,64,10,80,5.663,1.188,110.012,57.538,105.476,9089.9,91992.8,0.591667,3969.812,36.09,1
rough,identity,hamming_m32_b64,hamming,8192,256,32,64,10,160,5.663,1.188,60.132,60.739,70.146,16630.2,78362.9,0.604167,3969.812,66.02,1
rough,identity,hamming_m32_b64,hamming,8192,256,32,64,10,8192,5.663,1.188,55.988,46.562,48.930,17860.9,33132.5,0.595833,3969.812,70.90,1
rough,matern,hamming_m32_b64,hamming,8192,256,32,64,10,10,5.663,1.188,49.247,47.874,59.938,20306.0,102329.3,0.325000,3961.003,80.43,1
rough,matern,hamming_m32_b64,hamming,8192,256,32,64,10,20,5.663,1.188,50.266,51.202,60.259,19894.2,68040.0,0.420833,3961.003,78.80,1
rough,matern,hamming_m32_b64,hamming,8192,256,32,64,10,40,5.663,1.188,52.305,52.322,60.418,19118.5,93483.4,0.475000,3961.003,75.73,1
rough,matern,hamming_m32_b64,hamming,8192,256,32,64,10,80,5.663,1.188,55.153,55.458,63.170,18131.2,92944.7,0.506250,3961.003,71.82,1
rough,matern,hamming_m32_b64,hamming,8192,256,32,64,10,160,5.663,1.188,62.497,57.986,69.475,16000.8,19218.2,0.516667,3961.003,63.38,1
rough,matern,hamming_m32_b64,hamming,8192,256,32,64,10,8192,5.663,1.188,46.537,46.177,48.450,21488.2,33136.9,0.493750,3961.003,85.11,1
