dataset,weight,config,search,N,D,Mcoef,nbits,k,ef,build_ms,memory_mb,avg_us,p50_us,p95_us,qps,batch_qps,recall_at_k,exact_avg_us,speedup_vs_exact,fftw
rough,sobolev,hybrid_m32_b64,hybrid,8192,256,32,64,10,10,38.948,2.313,41.265,40.834,46.273,24233.4,25227.9,0.341667,3835.628,92.95,0
rough,sobolev,hybrid_m32_b64,hybrid,8192,256,32,64,10,20,38.948,2.313,40.305,40.097,44.865,24810.6,24745.5,0.408333,3835.628,95.16,0
rough,sobolev,hybrid_m32_b64,hybrid,8192,256,32,64,10,40,38.948,2.313,41.288,41.025,46.946,24220.1,24349.4,0.477083,3835.628,92.90,0
rough,sobolev,hybrid_m32_b64,hybrid,8192,256,32,64,10,80,38.948,2.313,87.056,83.906,105.155,11486.9,11534.2,0.539583,3835.628,44.06,0
rough,sobolev,hybrid_m32_b64,hybrid,8192,256,32,64,10,160,38.948,2.313,220.062,206.567,287.082,4544.2,4553.4,0.558333,3835.628,17.43,0
rough,sobolev,hybrid_m32_b64,hybrid,8192,256,32,64,10,8192,38.948,2.313,185.344,184.902,191.462,5395.4,5428.9,0.552083,3835.628,20.69,0
rough,identity,gray_m32_b32,gray,8192,256,32,32,10,10,22.280,1.157,4.220,4.192,4.448,236958.6,266326.4,0.225000,3835.875,908.94,0
rough,identity,gray_m32_b32,gray,8192,256,32,32,10,20,22.280,1.157,4.409,4.417,4.704,226817.4,235398.0,0.262500,3835.875,870.04,0
rough,identity,gray_m32_b32,gray,8192,256,32,32,10,40,22.280,1.157,5.046,5.088,5.504,198170.2,203135.1,0.320833,3835.875,760.16,0
rough,identity,gray_m32_b32,gray,8192,256,32,32,10,80,22.280,1.157,6.275,6.336,6.816,159365.7,165047.1,0.339583,3835.875,611.31,0
rough,identity,gray_m32_b32,gray,8192,256,32,32,10,160,22.280,1.157,8.543,8.544,9.089,117055.5,115870.9,0.408333,3835.875,449.01,0
rough,identity,gray_m32_b32,gray,8192,256,32,32,10,8192,22.280,1.157,182.061,181.894,185.542,5492.7,5504.0,0.595833,3835.875,21.07,0
rough,matern,gray_m32_b32,gray,8192,256,32,32,10,10,22.280,1.157,3.873,3.840,4.192,258210.3,275120.5,0.202083,3840.897,991.76,0
rough,matern,gray_m32_b32,gray,8192,256,32,32,10,20,22.280,1.157,4.274,4.256,4.512,233964.9,233019.9,0.233333,3840.897,898.63,0
rough,matern,gray_m32_b32,gray,8192,256,32,32,10,40,22.280,1.157,4.958,4.960,5.312,201713.7,207118.0,0.281250,3840.897,774.76,0
rough,matern,gray_m32_b32,gray,8192,256,32,32,10,80,22.280,1.157,6.047,6.080,6.465,165374.7,168118.4,0.293750,3840.897,635.19,0
rough,matern,gray_m32_b32,gray,8192,256,32,32,10,160,22.280,1.157,8.267,8.256,8.832,120963.8,122434.9,0.352083,3840.897,464.61,0
rough,matern,gray_m32_b32,gray,8192,256,32,32,10,8192,22.280,1.157,181.648,181.830,184.454,5505.2,5497.5,0.493750,3840.897,21.14,0
rough,sobolev,gray_m32_b32,gray,8192,256,32,32,10,10,22.280,1.157,3.844,3.776,4.192,260135.8,277256.3,0.208333,3835.628,997.78,0
rough,sobolev,gray_m32_b32,gray,8192,256,32,32,10,20,22.280,1.157,4.231,4.256,4.480,236325.1,242317.8,0.245833,3835.628,906.46,0
rough,sobolev,gray_m32_b32,gray,8192,256,32,32,10,40,22.280,1.157,4.885,4.896,5.216,204687.3,209372.9,0.304167,3835.628,785.10,0
rough,sobolev,gray_m32_b32,gray,8192,256,32,32,10,80,22.280,1.157,5.980,6.016,6.400,167236.9,168476.6,0.318750,3835.628,641.46,0
rough,sobolev,gray_m32_b32,gray,8192,256,32,32,10,160,22.280,1.157,8.360,8.256,8.864,119613.3,122876.5,0.379167,3835.628,458.79,0
rough,sobolev,gray_m32_b32,gray,8192,256,32,32,10,8192,22.280,1.157,181.781,182.246,184.902,5501.1,5491.4,0.552083,3835.628,21.10,0
rough,identity,gray_full,gray,8192,256,256,64,10,10,139.777,8.376,19.904,19.328,22.881,50241.1,56683.2,0.160417,3835.875,192.72,0
rough,identity,gray_full,gray,8192,256,256,64,10,20,139.777,8.376,19.605,19.584,20.257,51008.3,53150.1,0.191667,3835.875,195.66,0
rough,identity,gray_full,gray,8192,256,256,64,10,40,139.777,8.376,22.949,23.105,23.841,43575.3,45948.7,0.252083,3835.875,167.15,0
rough,identity,gray_full,gray,8192,256,256,64,10,80,139.777,8.376,29.547,29.697,32.386,33844.4,35663.9,0.322917,3835.875,129.82,0
rough,identity,gray_full,gray,8192,256,256,64,10,160,139.777,8.376,42.139,42.305,46.913,23730.8,25035.9,0.408333,3835.875,91.03,0
rough,identity,gray_full,gray,8192,256,256,64,10,8192,139.777,8.376,900.525,895.454,930.207,1110.5,1154.6,1.000000,3835.875,4.26,0
rough,matern,gray_full,gray,8192,256,256,64,10,10,139.777,8.376,18.937,18.849,19.905,52805.9,55498.2,0.158333,3840.897,202.82,0
rough,matern,gray_full,gray,8192,256,256,64,10,20,139.777,8.376,19.451,19.457,20.097,51412.2,53150.1,0.189583,3840.897,197.47,0
rough,matern,gray_full,gray,8192,256,256,64,10,40,139.777,8.376,22.809,22.752,23.585,43841.5,46176.5,0.241667,3840.897,168.39,0
rough,matern,gray_full,gray,8192,256,256,64,10,80,139.777,8.376,29.971,29.985,32.033,33365.6,34629.7,0.312500,3840.897,128.15,0
rough,matern,gray_full,gray,8192,256,256,64,10,160,139.777,8.376,41.552,41.185,46.401,24066.2,25117.6,0.395833,3840.897,92.44,0
rough,matern,gray_full,gray,8192,256,256,64,10,8192,139.777,8.376,912.050,909.631,932.607,1096.4,1148.5,1.000000,3840.897,4.21,0
rough,sobolev,gray_full,gray,8192,256,256,64,10,10,139.777,8.376,18.942,18.881,19.809,52792.8,55930.7,0.160417,3835.628,202.49,0
rough,sobolev,gray_full,gray,8192,256,256,64,10,20,139.777,8.376,19.605,19.553,20.896,51008.3,53432.2,0.191667,3835.628,195.65,0
rough,sobolev,gray_full,gray,8192,256,256,64,10,40,139.777,8.376,22.781,22.784,24.065,43896.7,46494.2,0.250000,3835.628,168.37,0
rough,sobolev,gray_full,gray,8192,256,256,64,10,80,139.777,8.376,29.446,28.992,31.746,33960.9,35739.5,0.314583,3835.628,130.26,0
rough,sobolev,gray_full,gray,8192,256,256,64,10,160,139.777,8.376,41.793,40.865,48.033,23927.2,25193.2,0.397917,3835.628,91.78,0
rough,sobolev,gray_full,gray,8192,256,256,64,10,8192,139.777,8.376,907.521,912.351,939.487,1101.9,1143.4,1.000000,3835.628,4.23,0
rough,identity,hamming_m32_b64,hamming,8192,256,32,64,10,10,38.190,1.188,61.029,61.154,71.619,16385.7,17114.9,0.354167,3835.875,62.85,0
rough,identity,hamming_m32_b64,hamming,8192,256,32,64,10,20,38.190,1.188,61.971,62.146,69.890,16136.7,16731.2,0.477083,3835.875,61.90,0
rough,identity,hamming_m32_b64,hamming,8192,256,32,64,10,40,38.190,1.188,63.687,64.323,71.874,15701.8,16437.3,0.560417,3835.875,60.23,0
rough,identity,hamming_m32_b64,hamming,8192,256,32,64,10,80,38.190,1.188,67.780,69.378,75.171,14753.6,15760.1,0.591667,3835.875,56.59,0
rough,identity,hamming_m32_b64,hamming,8192,256,32,64,10,160,38.190,1.188,72.228,72.226,83.235,13845.0,14614.7,0.604167,3835.875,53.11,0
rough,identity,hamming_m32_b64,hamming,8192,256,32,64,10,8192,38.190,1.188,182.980,182.311,187.174,5465.1,5452.6,0.595833,3835.875,20.96,0
rough,matern,hamming_m32_b64,hamming,8192,256,32,64,10,10,38.190,1.188,58.025,58.114,68.290,17233.9,17243.4,0.325000,3840.897,66.19,0
rough,matern,hamming_m32_b64,hamming,8192,256,32,64,10,20,38.190,1.188,59.645,59.874,68.834,16765.8,16682.2,0.420833,3840.897,64.40,0
rough,matern,hamming_m32_b64,hamming,8192,256,32,64,10,40,38.190,1.188,62.118,62.466,69.603,16098.4,16507.1,0.475000,3840.897,61.83,0
rough,matern,hamming_m32_b64,hamming,8192,256,32,64,10,80,38.190,1.188,66.066,67.074,73.859,15136.3,15780.8,0.506250,3840.897,58.14,0
rough,matern,hamming_m32_b64,hamming,8192,256,32,64,10,160,38.190,1.188,70.880,70.562,81.955,14108.3,14660.4,0.516667,3840.897,54.19,0
rough,matern,hamming_m32_b64,hamming,8192,256,32,64,10,8192,38.190,1.188,183.325,183.078,187.366,5454.8,5482.8,0.493750,3840.897,20.95,0
rough,sobolev,hamming_m32_b64,hamming,8192,256,32,64,10,10,38.190,1.188,57.969,58.114,68.643,17250.7,17246.8,0.335417,3835.628,66.17,0
rough,sobolev,hamming_m32_b64,hamming,8192,256,32,64,10,20,38.190,1.188,59.878,60.034,68.995,16700.6,16788.1,0.445833,3835.628,64.06,0
rough,sobolev,hamming_m32_b64,hamming,8192,256,32,64,10,40,38.190,1.188,61.567,61.602,69.058,16242.5,16562.7,0.512500,3835.628,62.30,0
rough,sobolev,hamming_m32_b64,hamming,8192,256,32,64,10,80,38.190,1.188,65.611,67.362,73.635,15241.4,15848.7,0.543750,3835.628,58.46,0
rough,sobolev,hamming_m32_b64,hamming,8192,256,32,64,10,160,38.190,1.188,70.820,70.722,82.083,14120.2,14583.2,0.556250,3835.628,54.16,0
rough,sobolev,hamming_m32_b64,hamming,8192,256,32,64,10,8192,38.190,1.188,182.501,182.246,185.734,5479.4,5460.2,0.552083,3835.628,21.02,0
rough,identity,posterior_m32_b64,posterior,8192,256,32,64,10,10,38.073,1.188,113.534,113.571,119.172,8808.0,8978.8,0.418750,3835.875,33.79,0
rough,identity,posterior_m32_b64,posterior,8192,256,32,64,10,20,38.073,1.188,113.744,113.860,117.764,8791.6,8927.9,0.556250,3835.875,33.72,0
rough,identity,posterior_m32_b64,posterior,8192,256,32,64,10,40,38.073,1.188,115.837,115.748,122.212,8632.9,8784.3,0.597917,3835.875,33.11,0
rough,identity,posterior_m32_b64,posterior,8192,256,32,64,10,80,38.073,1.188,118.693,117.988,123.588,8425.1,8628.6,0.606250,3835.875,32.32,0
rough,identity,posterior_m32_b64,posterior,8192,256,32,64,10,160,38.073,1.188,122.886,122.757,129.188,8137.6,8338.8,0.600000,3835.875,31.21,0
rough,identity,posterior_m32_b64,posterior,8192,256,32,64,10,8192,38.073,1.188,184.225,183.686,187.590,5428.2,5428.7,0.595833,3835.875,20.82,0
rough,matern,posterior_m32_b64,posterior,8192,256,32,64,10,10,38.073,1.188,111.624,111.715,116.260,8958.7,8972.9,0.295833,3840.897,34.41,0
rough,matern,posterior_m32_b64,posterior,8192,256,32,64,10,20,38.073,1.188,111.840,112.132,116.291,8941.4,8941.4,0.381250,3840.897,34.34,0
rough,matern,posterior_m32_b64,posterior,8192,256,32,64,10,40,38.073,1.188,114.407,115.396,118.532,8740.7,8801.9,0.447917,3840.897,33.57,0
rough,matern,posterior_m32_b64,posterior,8192,256,32,64,10,80,38.073,1.188,117.102,117.412,121.956,8539.6,8642.5,0.500000,3840.897,32.80,0
rough,matern,posterior_m32_b64,posterior,8192,256,32,64,10,160,38.073,1.188,120.887,120.772,126.308,8272.2,8417.7,0.514583,3840.897,31.77,0
rough,matern,posterior_m32_b64,posterior,8192,256,32,64,10,8192,38.073,1.188,183.091,182.694,188.614,5461.8,5442.0,0.493750,3840.897,20.98,0
rough,sobolev,posterior_m32_b64,posterior,8192,256,32,64,10,10,38.073,1.188,111.276,111.523,116.003,8986.6,9009.6,0.389583,3835.628,34.47,0
rough,sobolev,posterior_m32_b64,posterior,8192,256,32,64,10,20,38.073,1.188,112.092,112.580,116.004,8921.2,8937.3,0.529167,3835.628,34.22,0
rough,sobolev,posterior_m32_b64,posterior,8192,256,32,64,10,40,38.073,1.188,114.518,114.020,120.868,8732.2,8803.7,0.547917,3835.628,33.49,0
rough,sobolev,posterior_m32_b64,posterior,8192,256,32,64,10,80,38.073,1.188,117.495,117.828,122.500,8511.0,8616.6,0.554167,3835.628,32.65,0
rough,sobolev,posterior_m32_b64,posterior,8192,256,32,64,10,160,38.073,1.188,121.653,121.348,127.268,8220.1,8406.8,0.556250,3835.628,31.53,0
