dataset,weight,config,search,N,D,Mcoef,nbits,k,ef,build_ms,memory_mb,avg_us,p50_us,p95_us,qps,batch_qps,recall_at_k,exact_avg_us,speedup_vs_exact,fftw
gaussian,matern,posterior_full,posterior,8192,256,256,64,10,40,8.739,8.376,88.344,86.627,92.931,11319.4,47605.2,0.004167,3852.503,43.61,1
gaussian,matern,posterior_full,posterior,8192,256,256,64,10,80,8.739,8.376,102.531,103.396,108.196,9753.1,14082.6,0.010417,3852.503,37.57,1
gaussian,matern,posterior_full,posterior,8192,256,256,64,10,160,8.739,8.376,146.279,138.213,187.719,6836.3,23559.2,0.031250,3852.503,26.34,1
gaussian,matern,posterior_full,posterior,8192,256,256,64,10,8192,8.739,8.376,270.064,263.178,299.755,3702.8,3969.5,1.000000,3852.503,14.27,1
gaussian,sobolev,posterior_full,posterior,8192,256,256,64,10,10,8.739,8.376,79.161,78.755,83.523,12632.5,50381.0,0.002083,3850.789,48.65,1
gaussian,sobolev,posterior_full,posterior,8192,256,256,64,10,20,8.739,8.376,79.393,78.883,85.475,12595.6,47138.4,0.004167,3850.789,48.50,1
gaussian,sobolev,posterior_full,posterior,8192,256,256,64,10,40,8.739,8.376,143.175,87.619,100.580,6984.5,46987.7,0.018750,3850.789,26.90,1
gaussian,sobolev,posterior_full,posterior,8192,256,256,64,10,80,8.739,8.376,109.418,107.012,112.132,9139.3,42095.4,0.039583,3850.789,35.19,1
gaussian,sobolev,posterior_full,posterior,8192,256,256,64,10,160,8.739,8.376,136.433,136.677,145.797,7329.6,32650.8,0.075000,3850.789,28.22,1
gaussian,sobolev,posterior_full,posterior,8192,256,256,64,10,8192,8.739,8.376,323.910,268.427,325.932,3087.3,3837.0,1.000000,3850.789,11.89,1
gaussian,identity,lm2_ham_full,hamming,8192,256,256,64,10,10,17.019,8.376,52.371,50.914,62.434,19094.4,97014.8,0.004167,3856.799,73.64,1
gaussian,identity,lm2_ham_full,hamming,8192,256,256,64,10,20,17.019,8.376,54.606,54.018,66.051,18313.0,78568.1,0.008333,3856.799,70.63,1
gaussian,identity,lm2_ham_full,hamming,8192,256,256,64,10,40,17.019,8.376,61.772,59.490,72.835,16188.6,86099.6,0.020833,3856.799,62.44,1
gaussian,identity,lm2_ham_full,hamming,8192,256,256,64,10,80,17.019,8.376,76.971,73.890,89.379,12991.9,73336.1,0.039583,3856.799,50.11,1
gaussian,identity,lm2_ham_full,hamming,8192,256,256,64,10,160,17.019,8.376,164.130,108.548,136.837,6092.7,48318.2,0.083333,3856.799,23.50,1
gaussian,identity,lm2_ham_full,hamming,8192,256,256,64,10,8192,17.019,8.376,272.033,266.122,289.419,3676.0,3528.8,1.000000,3856.799,14.18,1
gaussian,matern,lm2_ham_full,hamming,8192,256,256,64,10,10,17.019,8.376,52.153,51.842,62.242,19174.5,99038.7,0.000000,3852.503,73.87,1
gaussian,matern,lm2_ham_full,hamming,8192,256,256,64,10,20,17.019,8.376,54.969,53.698,66.754,18191.9,93535.9,0.000000,3852.503,70.08,1
gaussian,matern,lm2_ham_full,hamming,8192,256,256,64,10,40,17.019,8.376,62.730,60.354,74.211,15941.2,78819.8,0.000000,3852.503,61.41,1
gaussian,matern,lm2_ham_full,hamming,8192,256,256,64,10,80,17.019,8.376,74.668,72.579,86.691,13392.6,73606.0,0.006250,3852.503,51.59,1
gaussian,matern,lm2_ham_full,hamming,8192,256,256,64,10,160,17.019,8.376,159.865,107.268,127.557,6255.3,47421.5,0.016667,3852.503,24.10,1
gaussian,matern,lm2_ham_full,hamming,8192,256,256,64,10,8192,17.019,8.376,279.128,266.859,307.596,3582.6,3747.9,1.000000,3852.503,13.80,1
gaussian,sobolev,lm2_ham_full,hamming,8192,256,256,64,10,10,17.019,8.376,53.192,51.874,62.594,18799.8,102392.4,0.000000,3850.789,72.39,1
gaussian,sobolev,lm2_ham_full,hamming,8192,256,256,64,10,20,17.019,8.376,55.689,54.851,66.274,17956.7,95307.1,0.000000,3850.789,69.15,1
gaussian,sobolev,lm2_ham_full,hamming,8192,256,256,64,10,40,17.019,8.376,63.596,61.602,73.219,15724.2,90065.1,0.004167,3850.789,60.55,1
gaussian,sobolev,lm2_ham_full,hamming,8192,256,256,64,10,80,17.019,8.376,75.510,72.642,86.307,13243.4,70519.2,0.010417,3850.789,51.00,1
gaussian,sobolev,lm2_ham_full,hamming,8192,256,256,64,10,160,17.019,8.376,163.081,107.076,158.342,6131.9,48030.4,0.037500,3850.789,23.61,1
gaussian,sobolev,lm2_ham_full,hamming,8192,256,256,64,10,8192,17.019,8.376,270.912,265.642,290.475,3691.2,3553.5,1.000000,3850.789,14.21,1
gaussian,identity,lm2_post_full,posterior,8192,256,256,64,10,10,13.364,8.376,170.355,168.934,175.655,5870.1,34679.1,0.018750,3856.799,22.64,1
gaussian,identity,lm2_post_full,posterior,8192,256,256,64,10,20,13.364,8.376,172.881,172.455,179.206,5784.3,34888.1,0.027083,3856.799,22.31,1
gaussian,identity,lm2_post_full,posterior,8192,256,256,64,10,40,13.364,8.376,180.539,181.031,185.671,5539.0,33711.9,0.050000,3856.799,21.36,1
gaussian,identity,lm2_post_full,posterior,8192,256,256,64,10,80,13.364,8.376,196.324,193.511,207.176,5093.6,30457.5,0.085417,3856.799,19.65,1
gaussian,identity,lm2_post_full,posterior,8192,256,256,64,10,160,13.364,8.376,222.197,221.416,229.768,4500.5,26129.6,0.137500,3856.799,17.36,1
gaussian,identity,lm2_post_full,posterior,8192,256,256,64,10,8192,13.364,8.376,324.346,265.802,408.271,3083.1,4070.0,1.000000,3856.799,11.89,1
gaussian,matern,lm2_post_full,posterior,8192,256,256,64,10,10,13.364,8.376,170.477,169.606,174.534,5865.9,35302.8,0.002083,3852.503,22.60,1
gaussian,matern,lm2_post_full,posterior,8192,256,256,64,10,20,13.364,8.376,173.299,172.806,178.823,5770.4,34836.2,0.006250,3852.503,22.23,1
gaussian,matern,lm2_post_full,posterior,8192,256,256,64,10,40,13.364,8.376,178.461,178.791,184.071,5603.4,32922.4,0.006250,3852.503,21.59,1
gaussian,matern,lm2_post_full,posterior,8192,256,256,64,10,80,13.364,8.376,192.385,191.559,201.096,5197.9,31503.5,0.008333,3852.503,20.02,1
gaussian,matern,lm2_post_full,posterior,8192,256,256,64,10,160,13.364,8.376,218.190,217.960,226.856,4583.2,25662.4,0.020833,3852.503,17.66,1
gaussian,matern,lm2_post_full,posterior,8192,256,256,64,10,8192,13.364,8.376,318.141,265.898,312.652,3143.3,3547.4,1.000000,3852.503,12.11,1
gaussian,sobolev,lm2_post_full,posterior,8192,256,256,64,10,10,13.364,8.376,170.981,170.631,175.335,5848.6,35033.9,0.002083,3850.789,22.52,1
gaussian,sobolev,lm2_post_full,posterior,8192,256,256,64,10,20,13.364,8.376,171.955,171.910,176.615,5815.5,34882.4,0.006250,3850.789,22.39,1
gaussian,sobolev,lm2_post_full,posterior,8192,256,256,64,10,40,13.364,8.376,178.961,177.319,183.015,5587.8,33860.3,0.018750,3850.789,21.52,1
gaussian,sobolev,lm2_post_full,posterior,8192,256,256,64,10,80,13.364,8.376,196.655,194.152,200.744,5085.0,30416.1,0.029167,3850.789,19.58,1
gaussian,sobolev,lm2_post_full,posterior,8192,256,256,64,10,160,13.364,8.376,221.288,221.992,229.353,4519.0,26254.9,0.068750,3850.789,17.40,1
gaussian,sobolev,lm2_post_full,posterior,8192,256,256,64,10,8192,13.364,8.376,313.784,265.578,310.284,3186.9,3549.5,1.000000,3850.789,12.27,1
gaussian,identity,signmag_ham_full,hamming,8192,256,256,64,10,10,22.551,8.376,72.177,71.074,88.067,13854.9,66735.3,0.004167,3856.799,53.44,1
gaussian,identity,signmag_ham_full,hamming,8192,256,256,64,10,20,22.551,8.376,75.795,74.787,96.099,13193.5,63360.9,0.012500,3856.799,50.88,1
gaussian,identity,signmag_ham_full,hamming,8192,256,256,64,10,40,22.551,8.376,137.352,81.475,158.278,7280.6,61940.1,0.039583,3856.799,28.08,1
gaussian,identity,signmag_ham_full,hamming,8192,256,256,64,10,80,22.551,8.376,96.598,96.675,112.228,10352.1,50942.2,0.064583,3856.799,39.93,1
gaussian,identity,signmag_ham_full,hamming,8192,256,256,64,10,160,22.551,8.376,126.310,125.445,144.678,7917.0,39007.2,0.137500,3856.799,30.53,1
gaussian,identity,signmag_ham_full,hamming,8192,256,256,64,10,8192,22.551,8.376,317.091,265.098,290.763,3153.7,4017.5,1.000000,3856.799,12.16,1
gaussian,matern,signmag_ham_full,hamming,8192,256,256,64,10,10,22.551,8.376,71.534,71.363,86.211,13979.4,63743.2,0.000000,3852.503,53.86,1
gaussian,matern,signmag_ham_full,hamming,8192,256,256,64,10,20,22.551,8.376,127.321,73.475,111.556,7854.2,63094.4,0.002083,3852.503,30.26,1
gaussian,matern,signmag_ham_full,hamming,8192,256,256,64,10,40,22.551,8.376,79.359,79.203,92.100,12601.0,63966.1,0.010417,3852.503,48.55,1
gaussian,matern,signmag_ham_full,hamming,8192,256,256,64,10,80,22.551,8.376,95.834,94.468,111.556,10434.7,50323.5,0.014583,3852.503,40.20,1
gaussian,matern,signmag_ham_full,hamming,8192,256,256,64,10,160,22.551,8.376,124.110,123.653,140.869,8057.4,38860.6,0.025000,3852.503,31.04,1
gaussian,matern,signmag_ham_full,hamming,8192,256,256,64,10,8192,22.551,8.376,326.138,266.442,307.403,3066.2,3716.2,1.000000,3852.503,11.81,1
gaussian,sobolev,signmag_ham_full,hamming,8192,256,256,64,10,10,22.551,8.376,74.681,70.787,87.107,13390.3,67437.4,0.002083,3850.789,51.56,1
gaussian,sobolev,signmag_ham_full,hamming,8192,256,256,64,10,20,22.551,8.376,72.266,73.218,87.875,13837.8,63895.3,0.006250,3850.789,53.29,1
gaussian,sobolev,signmag_ham_full,hamming,8192,256,256,64,10,40,22.551,8.376,82.014,81.539,96.612,12193.0,63323.5,0.016667,3850.789,46.95,1
gaussian,sobolev,signmag_ham_full,hamming,8192,256,256,64,10,80,22.551,8.376,96.415,96.387,112.197,10371.8,51306.4,0.029167,3850.789,39.94,1
gaussian,sobolev,signmag_ham_full,hamming,8192,256,256,64,10,160,22.551,8.376,126.427,125.413,144.485,7909.7,14332.9,0.062500,3850.789,30.46,1
gaussian,sobolev,signmag_ham_full,hamming,8192,256,256,64,10,8192,22.551,8.376,267.458,265.738,282.667,3738.9,3506.6,1.000000,3850.789,14.40,1
gaussian,identity,signmag_post_full,posterior,8192,256,256,64,10,10,23.040,8.376,353.517,350.541,363.789,2828.7,16933.2,0.033333,3856.799,10.91,1
gaussian,identity,signmag_post_full,posterior,8192,256,256,64,10,20,23.040,8.376,351.514,352.046,359.469,2844.8,17039.0,0.052083,3856.799,10.97,1
gaussian,identity,signmag_post_full,posterior,8192,256,256,64,10,40,23.040,8.376,357.115,355.950,363.822,2800.2,16447.3,0.093750,3856.799,10.80,1
gaussian,identity,signmag_post_full,posterior,8192,256,256,64,10,80,23.040,8.376,375.381,372.239,386.863,2664.0,15622.0,0.156250,3856.799,10.27,1
gaussian,identity,signmag_post_full,posterior,8192,256,256,64,10,160,23.040,8.376,403.943,403.280,417.424,2475.6,13994.4,0.260417,3856.799,9.55,1
gaussian,identity,signmag_post_full,posterior,8192,256,256,64,10,8192,23.040,8.376,272.880,266.731,292.907,3664.6,3566.8,1.000000,3856.799,14.13,1
gaussian,matern,signmag_post_full,posterior,8192,256,256,64,10,10,23.040,8.376,358.393,349.325,373.870,2790.2,17101.2,0.002083,3852.503,10.75,1
gaussian,matern,signmag_post_full,posterior,8192,256,256,64,10,20,23.040,8.376,351.774,351.437,360.622,2842.7,10485.7,0.006250,3852.503,10.95,1
gaussian,matern,signmag_post_full,posterior,8192,256,256,64,10,40,23.040,8.376,359.098,358.670,367.566,2784.8,16705.9,0.010417,3852.503,10.73,1
gaussian,matern,signmag_post_full,posterior,8192,256,256,64,10,80,23.040,8.376,373.110,372.910,386.735,2680.2,15855.3,0.018750,3852.503,10.33,1
gaussian,matern,signmag_post_full,posterior,8192,256,256,64,10,160,23.040,8.376,406.371,402.447,423.440,2460.8,14405.2,0.029167,3852.503,9.48,1
gaussian,matern,signmag_post_full,posterior,8192,256,256,64,10,8192,23.040,8.376,269.837,264.810,290.348,3705.9,3884.9,1.000000,3852.503,14.28,1
gaussian,sobolev,signmag_post_full,posterior,8192,256,256,64,10,10,23.040,8.376,348.870,348.270,360.686,2866.4,17092.8,0.006250,3850.789,11.04,1
gaussian,sobolev,signmag_post_full,posterior,8192,256,256,64,10,20,23.040,8.376,351.235,351.725,356.014,2847.1,17002.9,0.014583,3850.789,10.96,1
gaussian,sobolev,signmag_post_full,posterior,8192,256,256,64,10,40,23.040,8.376,360.860,357.646,367.214,2771.2,16519.7,0.027083,3850.789,10.67,1
gaussian,sobolev,signmag_post_full,posterior,8192,256,256,64,10,80,23.040,8.376,372.490,371.758,380.366,2684.6,15991.7,0.045833,3850.789,10.34,1
gaussian,sobolev,signmag_post_full,posterior,8192,256,256,64,10,160,23.040,8.376,402.267,401.168,412.784,2485.9,9051.2,0.077083,3850.789,9.57,1
gaussian,sobolev,signmag_post_full,posterior,8192,256,256,64,10,8192,23.040,8.376,274.000,263.690,301.868,3649.6,3585.9,1.000000,3850.789,14.05,1
