dataset,weight,config,search,N,D,Mcoef,nbits,k,ef,build_ms,memory_mb,avg_us,p50_us,p95_us,qps,batch_qps,recall_at_k,exact_avg_us,speedup_vs_exact,fftw
clustered,sobolev,mih_m32_b64,mih,8192,256,32,64,10,20,38.355,2.313,25.018,24.961,28.385,39971.0,40010.4,0.060417,3831.739,153.16,0
clustered,sobolev,mih_m32_b64,mih,8192,256,32,64,10,40,38.355,2.313,31.063,31.041,35.905,32192.6,32740.7,0.075000,3831.739,123.35,0
clustered,sobolev,mih_m32_b64,mih,8192,256,32,64,10,80,38.355,2.313,227.103,230.696,342.923,4403.3,4459.7,0.122917,3831.739,16.87,0
clustered,sobolev,mih_m32_b64,mih,8192,256,32,64,10,160,38.355,2.313,305.680,245.864,722.200,3271.4,3258.0,0.127083,3831.739,12.54,0
clustered,sobolev,mih_m32_b64,mih,8192,256,32,64,10,8192,38.355,2.313,136.772,132.196,182.662,7311.4,7440.1,0.135417,3831.739,28.02,0
clustered,identity,hybrid_m32_b64,hybrid,8192,256,32,64,10,10,36.305,2.313,23.845,23.424,27.744,41937.9,40843.9,0.056250,3828.191,160.55,0
clustered,identity,hybrid_m32_b64,hybrid,8192,256,32,64,10,20,36.305,2.313,25.544,25.537,28.449,39148.9,39619.4,0.087500,3828.191,149.87,0
clustered,identity,hybrid_m32_b64,hybrid,8192,256,32,64,10,40,36.305,2.313,26.563,26.241,29.825,37646.5,38100.7,0.118750,3828.191,144.12,0
clustered,identity,hybrid_m32_b64,hybrid,8192,256,32,64,10,80,36.305,2.313,46.566,44.706,54.914,21475.1,21747.9,0.162500,3828.191,82.21,0
clustered,identity,hybrid_m32_b64,hybrid,8192,256,32,64,10,160,36.305,2.313,308.612,251.305,724.632,3240.3,3263.9,0.183333,3828.191,12.40,0
clustered,identity,hybrid_m32_b64,hybrid,8192,256,32,64,10,8192,36.305,2.313,136.395,132.325,181.350,7331.7,7338.6,0.195833,3828.191,28.07,0
clustered,matern,hybrid_m32_b64,hybrid,8192,256,32,64,10,10,36.305,2.313,25.252,24.993,28.864,39600.6,40526.1,0.041667,3825.394,151.49,0
clustered,matern,hybrid_m32_b64,hybrid,8192,256,32,64,10,20,36.305,2.313,25.319,25.249,28.769,39496.3,39185.7,0.060417,3825.394,151.09,0
clustered,matern,hybrid_m32_b64,hybrid,8192,256,32,64,10,40,36.305,2.313,26.240,26.177,29.409,38110.5,37832.6,0.077083,3825.394,145.79,0
clustered,matern,hybrid_m32_b64,hybrid,8192,256,32,64,10,80,36.305,2.313,46.346,44.802,54.114,21577.0,21730.5,0.097917,3825.394,82.54,0
clustered,matern,hybrid_m32_b64,hybrid,8192,256,32,64,10,160,36.305,2.313,307.933,248.808,722.552,3247.5,3271.7,0.118750,3825.394,12.42,0
clustered,matern,hybrid_m32_b64,hybrid,8192,256,32,64,10,8192,36.305,2.313,132.526,129.189,184.198,7545.7,7611.8,0.125000,3825.394,28.87,0
clustered,sobolev,hybrid_m32_b64,hybrid,8192,256,32,64,10,10,36.305,2.313,25.263,25.185,28.577,39583.8,40917.4,0.041667,3831.739,151.67,0
clustered,sobolev,hybrid_m32_b64,hybrid,8192,256,32,64,10,20,36.305,2.313,25.272,25.217,28.705,39569.2,39606.8,0.060417,3831.739,151.62,0
clustered,sobolev,hybrid_m32_b64,hybrid,8192,256,32,64,10,40,36.305,2.313,26.156,26.273,29.409,38231.9,38115.3,0.079167,3831.739,146.49,0
clustered,sobolev,hybrid_m32_b64,hybrid,8192,256,32,64,10,80,36.305,2.313,46.219,44.609,54.050,21636.2,21788.6,0.116667,3831.739,82.90,0
clustered,sobolev,hybrid_m32_b64,hybrid,8192,256,32,64,10,160,36.305,2.313,308.656,249.672,727.928,3239.9,3266.0,0.125000,3831.739,12.41,0
clustered,sobolev,hybrid_m32_b64,hybrid,8192,256,32,64,10,8192,36.305,2.313,135.835,131.044,182.246,7361.9,7381.9,0.135417,3831.739,28.21,0
clustered,identity,gray_m32_b32,gray,8192,256,32,32,10,10,21.287,1.157,4.229,4.192,4.833,236436.9,274213.6,0.043750,3828.191,905.13,0
clustered,identity,gray_m32_b32,gray,8192,256,32,32,10,20,21.287,1.157,4.658,4.384,4.736,214678.7,224981.4,0.062500,3828.191,821.83,0
clustered,identity,gray_m32_b32,gray,8192,256,32,32,10,40,21.287,1.157,5.722,5.249,5.888,174778.7,180022.7,0.072917,3828.191,669.09,0
clustered,identity,gray_m32_b32,gray,8192,256,32,32,10,80,21.287,1.157,7.334,6.753,7.552,136359.0,144768.9,0.108333,3828.191,522.01,0
clustered,identity,gray_m32_b32,gray,8192,256,32,32,10,160,21.287,1.157,9.542,9.056,9.761,104804.0,106198.7,0.152083,3828.191,401.21,0
clustered,identity,gray_m32_b32,gray,8192,256,32,32,10,8192,21.287,1.157,122.159,115.716,173.701,8186.0,8234.3,0.195833,3828.191,31.34,0
clustered,matern,gray_m32_b32,gray,8192,256,32,32,10,10,21.287,1.157,3.737,3.713,4.000,267609.2,286741.8,0.035417,3825.394,1023.71,0
clustered,matern,gray_m32_b32,gray,8192,256,32,32,10,20,21.287,1.157,4.527,4.193,4.384,220874.5,228407.2,0.045833,3825.394,844.93,0
clustered,matern,gray_m32_b32,gray,8192,256,32,32,10,40,21.287,1.157,5.547,5.088,5.408,180282.4,182631.7,0.050000,3825.394,689.65,0
clustered,matern,gray_m32_b32,gray,8192,256,32,32,10,80,21.287,1.157,7.169,6.432,6.976,139491.9,141544.9,0.077083,3825.394,533.61,0
clustered,matern,gray_m32_b32,gray,8192,256,32,32,10,160,21.287,1.157,9.952,8.832,12.896,100478.7,101156.8,0.102083,3825.394,384.37,0
clustered,matern,gray_m32_b32,gray,8192,256,32,32,10,8192,21.287,1.157,113.427,103.716,170.277,8816.2,8781.9,0.125000,3825.394,33.73,0
clustered,sobolev,gray_m32_b32,gray,8192,256,32,32,10,10,21.287,1.157,3.685,3.680,3.872,271387.3,289399.0,0.037500,3831.739,1039.89,0
clustered,sobolev,gray_m32_b32,gray,8192,256,32,32,10,20,21.287,1.157,4.441,4.192,4.416,225150.2,232262.2,0.050000,3831.739,862.72,0
clustered,sobolev,gray_m32_b32,gray,8192,256,32,32,10,40,21.287,1.157,5.523,5.089,5.440,181065.8,185913.9,0.056250,3831.739,693.80,0
clustered,sobolev,gray_m32_b32,gray,8192,256,32,32,10,80,21.287,1.157,6.820,6.432,6.784,146637.9,146408.0,0.083333,3831.739,561.88,0
clustered,sobolev,gray_m32_b32,gray,8192,256,32,32,10,160,21.287,1.157,9.212,8.737,9.280,108550.4,109517.5,0.102083,3831.739,415.94,0
clustered,sobolev,gray_m32_b32,gray,8192,256,32,32,10,8192,21.287,1.157,120.078,111.011,168.709,8327.9,8322.4,0.135417,3831.739,31.91,0
clustered,identity,gray_full,gray,8192,256,256,64,10,10,137.595,8.376,19.039,19.073,20.097,52522.9,56943.6,0.058333,3828.191,201.07,0
clustered,identity,gray_full,gray,8192,256,256,64,10,20,137.595,8.376,19.587,19.297,20.256,51055.1,53344.8,0.097917,3828.191,195.45,0
clustered,identity,gray_full,gray,8192,256,256,64,10,40,137.595,8.376,22.290,22.305,24.065,44863.0,46379.2,0.143750,3828.191,171.74,0
clustered,identity,gray_full,gray,8192,256,256,64,10,80,137.595,8.376,28.741,28.577,31.361,34793.5,35571.7,0.245833,3828.191,133.20,0
clustered,identity,gray_full,gray,8192,256,256,64,10,160,137.595,8.376,40.809,40.066,47.074,24504.2,25664.3,0.395833,3828.191,93.81,0
