dataset,weight,config,search,N,D,Mcoef,nbits,k,ef,build_ms,memory_mb,avg_us,p50_us,p95_us,qps,batch_qps,recall_at_k,exact_avg_us,speedup_vs_exact,fftw
rough,sobolev,gray_full,gray,4096,64,64,64,10,80,1.971,1.078,5.055,4.992,5.792,197816.6,1044863.8,0.446875,460.274,91.05,1
rough,sobolev,gray_full,gray,4096,64,64,64,10,160,1.971,1.078,8.123,8.097,8.704,123103.0,651863.9,0.600000,460.274,56.66,1
rough,sobolev,gray_full,gray,4096,64,64,64,10,4096,1.971,1.078,36.961,36.514,39.009,27055.2,37933.4,1.000000,460.274,12.45,1
rough,identity,hamming_m32_b64,hamming,4096,64,32,64,10,10,1.716,0.578,27.412,27.201,34.305,36480.3,197270.3,0.415625,455.722,16.62,1
rough,identity,hamming_m32_b64,hamming,4096,64,32,64,10,20,1.716,0.578,29.044,28.513,34.849,34430.4,194885.5,0.581250,455.722,15.69,1
rough,identity,hamming_m32_b64,hamming,4096,64,32,64,10,40,1.716,0.578,30.542,30.625,35.713,32741.7,163339.5,0.659375,455.722,14.92,1
rough,identity,hamming_m32_b64,hamming,4096,64,32,64,10,80,1.716,0.578,33.041,31.841,39.201,30265.2,162834.1,0.718750,455.722,13.79,1
rough,identity,hamming_m32_b64,hamming,4096,64,32,64,10,160,1.716,0.578,36.560,36.450,41.538,27352.0,147836.0,0.721875,455.722,12.46,1
rough,identity,hamming_m32_b64,hamming,4096,64,32,64,10,4096,1.716,0.578,28.804,28.449,31.681,34717.2,57144.0,0.709375,455.722,15.82,1
rough,matern,hamming_m32_b64,hamming,4096,64,32,64,10,10,1.716,0.578,29.359,27.137,34.433,34061.0,190360.6,0.403125,458.188,15.61,1
rough,matern,hamming_m32_b64,hamming,4096,64,32,64,10,20,1.716,0.578,30.284,29.025,34.306,33020.6,145301.3,0.506250,458.188,15.13,1
rough,matern,hamming_m32_b64,hamming,4096,64,32,64,10,40,1.716,0.578,29.997,30.273,35.298,33336.5,181744.9,0.515625,458.188,15.27,1
rough,matern,hamming_m32_b64,hamming,4096,64,32,64,10,80,1.716,0.578,100.193,34.626,51.650,9980.7,161127.9,0.506250,458.188,4.57,1
rough,matern,hamming_m32_b64,hamming,4096,64,32,64,10,160,1.716,0.578,41.707,37.346,44.450,23977.0,147031.8,0.496875,458.188,10.99,1
rough,matern,hamming_m32_b64,hamming,4096,64,32,64,10,4096,1.716,0.578,28.269,28.033,30.305,35374.3,56971.3,0.484375,458.188,16.21,1
rough,sobolev,hamming_m32_b64,hamming,4096,64,32,64,10,10,1.716,0.578,27.310,27.553,32.545,36616.5,198443.5,0.418750,460.274,16.85,1
rough,sobolev,hamming_m32_b64,hamming,4096,64,32,64,10,20,1.716,0.578,28.281,28.289,33.314,35359.3,195456.8,0.562500,460.274,16.27,1
rough,sobolev,hamming_m32_b64,hamming,4096,64,32,64,10,40,1.716,0.578,30.817,30.305,35.778,32449.4,181910.2,0.596875,460.274,14.94,1
rough,sobolev,hamming_m32_b64,hamming,4096,64,32,64,10,80,1.716,0.578,32.335,31.137,37.634,30926.0,164955.3,0.650000,460.274,14.23,1
rough,sobolev,hamming_m32_b64,hamming,4096,64,32,64,10,160,1.716,0.578,37.680,37.281,41.697,26539.0,144649.8,0.640625,460.274,12.22,1
rough,sobolev,hamming_m32_b64,hamming,4096,64,32,64,10,4096,1.716,0.578,29.090,28.322,29.953,34375.9,56958.4,0.625000,460.274,15.82,1
rough,identity,posterior_m32_b64,posterior,4096,64,32,64,10,10,1.704,0.578,53.262,52.962,56.418,18775.1,77205.2,0.487500,455.722,8.56,1
rough,identity,posterior_m32_b64,posterior,4096,64,32,64,10,20,1.704,0.578,54.437,53.986,57.218,18369.8,78539.2,0.668750,455.722,8.37,1
rough,identity,posterior_m32_b64,posterior,4096,64,32,64,10,40,1.704,0.578,55.521,55.362,58.947,18011.2,76695.9,0.728125,455.722,8.21,1
rough,identity,posterior_m32_b64,posterior,4096,64,32,64,10,80,1.704,0.578,71.472,58.370,61.155,13991.5,74468.3,0.718750,455.722,6.38,1
rough,identity,posterior_m32_b64,posterior,4096,64,32,64,10,160,1.704,0.578,61.717,61.123,64.642,16202.9,71202.1,0.718750,455.722,7.38,1
rough,identity,posterior_m32_b64,posterior,4096,64,32,64,10,4096,1.704,0.578,28.732,28.737,31.233,34804.3,52665.6,0.709375,455.722,15.86,1
rough,matern,posterior_m32_b64,posterior,4096,64,32,64,10,10,1.704,0.578,57.712,52.866,56.034,17327.3,78631.8,0.481250,458.188,7.94,1
rough,matern,posterior_m32_b64,posterior,4096,64,32,64,10,20,1.704,0.578,54.174,54.018,57.154,18459.0,78274.8,0.546875,458.188,8.46,1
rough,matern,posterior_m32_b64,posterior,4096,64,32,64,10,40,1.704,0.578,56.151,55.490,58.466,17809.1,76796.1,0.528125,458.188,8.16,1
rough,matern,posterior_m32_b64,posterior,4096,64,32,64,10,80,1.704,0.578,59.871,58.114,61.283,16702.5,73407.8,0.512500,458.188,7.65,1
rough,matern,posterior_m32_b64,posterior,4096,64,32,64,10,160,1.704,0.578,61.183,61.187,64.066,16344.3,68608.0,0.500000,458.188,7.49,1
rough,matern,posterior_m32_b64,posterior,4096,64,32,64,10,4096,1.704,0.578,28.347,28.161,31.041,35276.9,56955.1,0.484375,458.188,16.16,1
rough,sobolev,posterior_m32_b64,posterior,4096,64,32,64,10,10,1.704,0.578,56.009,52.514,55.458,17854.2,79054.7,0.496875,460.274,8.22,1
rough,sobolev,posterior_m32_b64,posterior,4096,64,32,64,10,20,1.704,0.578,53.701,53.570,56.546,18621.6,78724.7,0.628125,460.274,8.57,1
rough,sobolev,posterior_m32_b64,posterior,4096,64,32,64,10,40,1.704,0.578,55.751,55.490,58.690,17936.9,77038.6,0.659375,460.274,8.26,1
rough,sobolev,posterior_m32_b64,posterior,4096,64,32,64,10,80,1.704,0.578,57.929,57.218,60.771,17262.4,74186.6,0.643750,460.274,7.95,1
rough,sobolev,posterior_m32_b64,posterior,4096,64,32,64,10,160,1.704,0.578,61.543,61.827,64.898,16248.7,71461.6,0.631250,460.274,7.48,1
rough,sobolev,posterior_m32_b64,posterior,4096,64,32,64,10,4096,1.704,0.578,28.896,28.066,30.561,34606.7,13614.7,0.625000,460.274,15.93,1
rough,identity,hamming_full,hamming,4096,64,64,64,10,10,1.941,1.078,31.393,27.553,33.857,31854.0,198918.4,0.415625,455.722,14.52,1
rough,identity,hamming_full,hamming,4096,64,64,64,10,20,1.941,1.078,29.912,28.961,35.330,33431.2,194432.0,0.596875,455.722,15.24,1
rough,identity,hamming_full,hamming,4096,64,64,64,10,40,1.941,1.078,32.344,31.937,38.337,30917.4,179816.7,0.746875,455.722,14.09,1
rough,identity,hamming_full,hamming,4096,64,64,64,10,80,1.941,1.078,34.805,35.489,41.410,28731.2,159713.3,0.931250,455.722,13.09,1
rough,identity,hamming_full,hamming,4096,64,64,64,10,160,1.941,1.078,40.202,39.554,46.466,24874.7,61555.0,0.984375,455.722,11.34,1
rough,identity,hamming_full,hamming,4096,64,64,64,10,4096,1.941,1.078,35.750,35.682,37.313,27971.7,37309.2,1.000000,455.722,12.75,1
rough,matern,hamming_full,hamming,4096,64,64,64,10,10,1.941,1.078,26.797,25.985,33.057,37317.6,198602.3,0.403125,458.188,17.10,1
rough,matern,hamming_full,hamming,4096,64,64,64,10,20,1.941,1.078,28.820,27.649,34.657,34698.0,195458.0,0.568750,458.188,15.90,1
rough,matern,hamming_full,hamming,4096,64,64,64,10,40,1.941,1.078,30.305,30.753,35.554,32997.7,179947.1,0.721875,458.188,15.12,1
rough,matern,hamming_full,hamming,4096,64,64,64,10,80,1.941,1.078,33.285,33.377,38.401,30043.3,160044.8,0.896875,458.188,13.77,1
rough,matern,hamming_full,hamming,4096,64,64,64,10,160,1.941,1.078,38.794,38.530,43.522,25776.8,141197.4,0.981250,458.188,11.81,1
rough,matern,hamming_full,hamming,4096,64,64,64,10,4096,1.941,1.078,36.724,35.938,38.881,27229.8,37840.0,1.000000,458.188,12.48,1
rough,sobolev,hamming_full,hamming,4096,64,64,64,10,10,1.941,1.078,26.814,27.137,32.610,37293.9,198246.8,0.418750,460.274,17.17,1
rough,sobolev,hamming_full,hamming,4096,64,64,64,10,20,1.941,1.078,29.322,28.385,35.458,34103.9,164224.7,0.596875,460.274,15.70,1
rough,sobolev,hamming_full,hamming,4096,64,64,64,10,40,1.941,1.078,30.541,31.265,34.625,32742.7,181547.9,0.746875,460.274,15.07,1
